College Code,College Name,College Type,Choice Code,Course Name,Stage,Category,Number,Percent,Group
2563,"Shri Sai Janvikas Pratisthans R.P. College of Pharmacy, Dharashiv (Un-Aided)",Un-Aided,256382310,Pharmacy,Stage-I,GOPEN,8879,65.00%,Phy
2563,"Shri Sai Janvikas Pratisthans R.P. College of Pharmacy, Dharashiv (Un-Aided)",Un-Aided,256382310,Pharmacy,Stage-I,GNTC,12758,57.73%,Phy
2563,"Shri Sai Janvikas Pratisthans R.P. College of Pharmacy, Dharashiv (Un-Aided)",Un-Aided,256382310,Pharmacy,Stage-I,GOBC,13124,56.80%,Phy
2563,"Shri Sai Janvikas Pratisthans R.P. College of Pharmacy, Dharashiv (Un-Aided)",Un-Aided,256382310,Pharmacy,Stage-I,LOPEN,5163,71.00%,Phy
2563,"Shri Sai Janvikas Pratisthans R.P. College of Pharmacy, Dharashiv (Un-Aided)",Un-Aided,256382310,Pharmacy,Stage-I,EWS,13291,56.27%,Phy
2563,"Shri Sai Janvikas Pratisthans R.P. College of Pharmacy, Dharashiv (Un-Aided)",Un-Aided,256382310,Pharmacy,Stage-II,LNTC,13235,56.45%,Phy
2563,"Shri Sai Janvikas Pratisthans R.P. College of Pharmacy, Dharashiv (Un-Aided)",Un-Aided,256382310,Pharmacy,Stage-II,LNTD,13103,56.82%,Phy
2564,"Shri. Dhaneshwari Manav Vikas Mandals S.V.P. College of Pharmacy, Hingoli (Un-Aided)",Un-Aided,256482310,Pharmacy,Stage-I,GOPEN,7717,66.91%,Phy
2564,"Shri. Dhaneshwari Manav Vikas Mandals S.V.P. College of Pharmacy, Hingoli (Un-Aided)",Un-Aided,256482310,Pharmacy,Stage-I,GSC,13395,55.91%,Phy
2564,"Shri. Dhaneshwari Manav Vikas Mandals S.V.P. College of Pharmacy, Hingoli (Un-Aided)",Un-Aided,256482310,Pharmacy,Stage-I,GNTA,11222,61.00%,Phy
2564,"Shri. Dhaneshwari Manav Vikas Mandals S.V.P. College of Pharmacy, Hingoli (Un-Aided)",Un-Aided,256482310,Pharmacy,Stage-I,GNTC,7768,66.82%,Phy
2564,"Shri. Dhaneshwari Manav Vikas Mandals S.V.P. College of Pharmacy, Hingoli (Un-Aided)",Un-Aided,256482310,Pharmacy,Stage-I,GOBC,13257,56.36%,Phy
2564,"Shri. Dhaneshwari Manav Vikas Mandals S.V.P. College of Pharmacy, Hingoli (Un-Aided)",Un-Aided,256482310,Pharmacy,Stage-I,GSEBC,13126,56.73%,Phy
2564,"Shri. Dhaneshwari Manav Vikas Mandals S.V.P. College of Pharmacy, Hingoli (Un-Aided)",Un-Aided,256482310,Pharmacy,Stage-I,LOPEN,5812,69.91%,Phy
2564,"Shri. Dhaneshwari Manav Vikas Mandals S.V.P. College of Pharmacy, Hingoli (Un-Aided)",Un-Aided,256482310,Pharmacy,Stage-I,LSC,12071,59.40%,Phy
2564,"Shri. Dhaneshwari Manav Vikas Mandals S.V.P. College of Pharmacy, Hingoli (Un-Aided)",Un-Aided,256482310,Pharmacy,Stage-I,LST,6010,69.55%,Phy
2564,"Shri. Dhaneshwari Manav Vikas Mandals S.V.P. College of Pharmacy, Hingoli (Un-Aided)",Un-Aided,256482310,Pharmacy,Stage-I,LOBC,12877,57.45%,Phy
2564,"Shri. Dhaneshwari Manav Vikas Mandals S.V.P. College of Pharmacy, Hingoli (Un-Aided)",Un-Aided,256482310,Pharmacy,Stage-I,LSEBC,10992,61.36%,Phy
2565,"Usha Dwarkadas Pathrikar Institute of Pharmacy, Dongargaon Kawad (Un-Aided)",Un-Aided,256582310,Pharmacy,Stage-I,GOPEN,9874,63.30%,Phy
2565,"Usha Dwarkadas Pathrikar Institute of Pharmacy, Dongargaon Kawad (Un-Aided)",Un-Aided,256582310,Pharmacy,Stage-I,GNTC,12747,57.80%,Phy
2565,"Usha Dwarkadas Pathrikar Institute of Pharmacy, Dongargaon Kawad (Un-Aided)",Un-Aided,256582310,Pharmacy,Stage-I,GOBC,12783,57.70%,Phy
2565,"Usha Dwarkadas Pathrikar Institute of Pharmacy, Dongargaon Kawad (Un-Aided)",Un-Aided,256582310,Pharmacy,Stage-I,LOPEN,2979,75.18%,Phy
2565,"Usha Dwarkadas Pathrikar Institute of Pharmacy, Dongargaon Kawad (Un-Aided)",Un-Aided,256582310,Pharmacy,Stage-I,LOBC,4918,71.45%,Phy
2565,"Usha Dwarkadas Pathrikar Institute of Pharmacy, Dongargaon Kawad (Un-Aided)",Un-Aided,256582310,Pharmacy,Stage-I,EWS,8806,65.09%,Phy
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Chhatrapati Sambhajinagar. (Un-Aided)",Un-Aided,256782310,Pharmacy,Stage-I,GOPEN,12253,59.00%,Phy
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Chhatrapati Sambhajinagar. (Un-Aided)",Un-Aided,256782310,Pharmacy,Stage-I,GNTC,14165,51.50%,Phy
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Chhatrapati Sambhajinagar. (Un-Aided)",Un-Aided,256782310,Pharmacy,Stage-I,GNTD,13205,56.55%,Phy
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Chhatrapati Sambhajinagar. (Un-Aided)",Un-Aided,256782310,Pharmacy,Stage-I,GOBC,13138,56.73%,Phy
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Chhatrapati Sambhajinagar. (Un-Aided)",Un-Aided,256782310,Pharmacy,Stage-I,GSEBC,13238,56.45%,Phy
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Chhatrapati Sambhajinagar. (Un-Aided)",Un-Aided,256782310,Pharmacy,Stage-I,LOPEN,6362,69.00%,Phy
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Chhatrapati Sambhajinagar. (Un-Aided)",Un-Aided,256782310,Pharmacy,Stage-I,LOBC,11265,60.91%,Phy
2567,"Yashodeep Institute of Pharmacy, Pimpalgaon Pandhari, Chhatrapati Sambhajinagar. (Un-Aided)",Un-Aided,256782310,Pharmacy,Stage-I,EWS,12534,58.27%,Phy
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,257282310,Pharmacy,Stage-I,PWD-O,10202,62.73%,Phy
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,257282310,Pharmacy,Stage-I,DEF-O,2573,76.09%,Phy
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,257282310,Pharmacy,Stage-I,GOPEN,4160,72.73%,Phy
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,257282310,Pharmacy,Stage-I,GSC,6439,68.82%,Phy
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,257282310,Pharmacy,Stage-I,GST,12685,57.91%,Phy
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,257282310,Pharmacy,Stage-I,GNTA,5029,71.18%,Phy
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,257282310,Pharmacy,Stage-I,GNTB,7769,66.82%,Phy
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,257282310,Pharmacy,Stage-I,GNTC,8626,65.36%,Phy
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,257282310,Pharmacy,Stage-I,GNTD,4945,71.36%,Phy
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,257282310,Pharmacy,Stage-I,GOBC,5373,70.64%,Phy
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,257282310,Pharmacy,Stage-I,GSEBC,6640,68.55%,Phy
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,257282310,Pharmacy,Stage-I,LOPEN,1861,77.91%,Phy
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,257282310,Pharmacy,Stage-I,LSC,5033,71.18%,Phy
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,257282310,Pharmacy,Stage-I,LOBC,3872,73.30%,Phy
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,257282310,Pharmacy,Stage-I,LSEBC,3340,74.45%,Phy
2572,"Shreeyash Institute of Pharmaceutical Education & Research, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,257282310,Pharmacy,Stage-I,EWS,7522,67.18%,Phy
2574,"Durgamata Institute of Pharmacy, Darmapuri, Parbhani (Un-Aided)",Un-Aided,257482310,Pharmacy,Stage-I,GOPEN,13734,54.60%,Phy
2574,"Durgamata Institute of Pharmacy, Darmapuri, Parbhani (Un-Aided)",Un-Aided,257482310,Pharmacy,Stage-I,GNTC,14227,50.80%,Phy
2574,"Durgamata Institute of Pharmacy, Darmapuri, Parbhani (Un-Aided)",Un-Aided,257482310,Pharmacy,Stage-I,LOPEN,11028,61.30%,Phy
2574,"Durgamata Institute of Pharmacy, Darmapuri, Parbhani (Un-Aided)",Un-Aided,257482310,Pharmacy,Stage-I,LNTC,14151,51.60%,Phy
2574,"Durgamata Institute of Pharmacy, Darmapuri, Parbhani (Un-Aided)",Un-Aided,257482310,Pharmacy,Stage-I,LNTD,12335,58.82%,Phy
2574,"Durgamata Institute of Pharmacy, Darmapuri, Parbhani (Un-Aided)",Un-Aided,257482310,Pharmacy,Stage-I,LOBC,12922,57.36%,Phy
2574,"Durgamata Institute of Pharmacy, Darmapuri, Parbhani (Un-Aided)",Un-Aided,257482310,Pharmacy,Stage-I,EWS,10957,61.45%,Phy
2575,"Gurukrupa Sevabhavi Sansthas Gurukrupa Institute of Pharmacy(B.Pharm), Majalegaon, Beed (Un-Aided)",Un-Aided,257582310,Pharmacy,Stage-I,PWD-O,14012,53.00%,Phy
2575,"Gurukrupa Sevabhavi Sansthas Gurukrupa Institute of Pharmacy(B.Pharm), Majalegaon, Beed (Un-Aided)",Un-Aided,257582310,Pharmacy,Stage-I,GOPEN,7705,66.91%,Phy
2575,"Gurukrupa Sevabhavi Sansthas Gurukrupa Institute of Pharmacy(B.Pharm), Majalegaon, Beed (Un-Aided)",Un-Aided,257582310,Pharmacy,Stage-I,GSC,13917,53.70%,Phy
2575,"Gurukrupa Sevabhavi Sansthas Gurukrupa Institute of Pharmacy(B.Pharm), Majalegaon, Beed (Un-Aided)",Un-Aided,257582310,Pharmacy,Stage-I,GNTA,9257,64.36%,Phy
2575,"Gurukrupa Sevabhavi Sansthas Gurukrupa Institute of Pharmacy(B.Pharm), Majalegaon, Beed (Un-Aided)",Un-Aided,257582310,Pharmacy,Stage-I,GNTB,9886,63.27%,Phy
2575,"Gurukrupa Sevabhavi Sansthas Gurukrupa Institute of Pharmacy(B.Pharm), Majalegaon, Beed (Un-Aided)",Un-Aided,257582310,Pharmacy,Stage-I,GNTC,9975,63.10%,Phy
2575,"Gurukrupa Sevabhavi Sansthas Gurukrupa Institute of Pharmacy(B.Pharm), Majalegaon, Beed (Un-Aided)",Un-Aided,257582310,Pharmacy,Stage-I,GNTD,10016,63.09%,Phy
2575,"Gurukrupa Sevabhavi Sansthas Gurukrupa Institute of Pharmacy(B.Pharm), Majalegaon, Beed (Un-Aided)",Un-Aided,257582310,Pharmacy,Stage-I,GOBC,14129,51.82%,Phy
2575,"Gurukrupa Sevabhavi Sansthas Gurukrupa Institute of Pharmacy(B.Pharm), Majalegaon, Beed (Un-Aided)",Un-Aided,257582310,Pharmacy,Stage-I,GSEBC,11970,59.82%,Phy
2575,"Gurukrupa Sevabhavi Sansthas Gurukrupa Institute of Pharmacy(B.Pharm), Majalegaon, Beed (Un-Aided)",Un-Aided,257582310,Pharmacy,Stage-I,LOPEN,5993,69.55%,Phy
2575,"Gurukrupa Sevabhavi Sansthas Gurukrupa Institute of Pharmacy(B.Pharm), Majalegaon, Beed (Un-Aided)",Un-Aided,257582310,Pharmacy,Stage-I,LSC,13896,53.80%,Phy
2575,"Gurukrupa Sevabhavi Sansthas Gurukrupa Institute of Pharmacy(B.Pharm), Majalegaon, Beed (Un-Aided)",Un-Aided,257582310,Pharmacy,Stage-I,LNTA,8642,65.36%,Phy
2575,"Gurukrupa Sevabhavi Sansthas Gurukrupa Institute of Pharmacy(B.Pharm), Majalegaon, Beed (Un-Aided)",Un-Aided,257582310,Pharmacy,Stage-I,LNTC,7463,67.27%,Phy
2575,"Gurukrupa Sevabhavi Sansthas Gurukrupa Institute of Pharmacy(B.Pharm), Majalegaon, Beed (Un-Aided)",Un-Aided,257582310,Pharmacy,Stage-I,LOBC,10218,62.73%,Phy
2575,"Gurukrupa Sevabhavi Sansthas Gurukrupa Institute of Pharmacy(B.Pharm), Majalegaon, Beed (Un-Aided)",Un-Aided,257582310,Pharmacy,Stage-I,LSEBC,8381,65.73%,Phy
2575,"Gurukrupa Sevabhavi Sansthas Gurukrupa Institute of Pharmacy(B.Pharm), Majalegaon, Beed (Un-Aided)",Un-Aided,257582310,Pharmacy,Stage-I,EWS,12262,59.00%,Phy
2576,"VSS Institute of Pharmacy, Badnapur (Un-Aided)",Un-Aided,257682310,Pharmacy,Stage-I,GOPEN,7680,66.91%,Phy
2576,"VSS Institute of Pharmacy, Badnapur (Un-Aided)",Un-Aided,257682310,Pharmacy,Stage-I,GSC,13768,54.40%,Phy
2576,"VSS Institute of Pharmacy, Badnapur (Un-Aided)",Un-Aided,257682310,Pharmacy,Stage-I,GNTA,9410,64.09%,Phy
2576,"VSS Institute of Pharmacy, Badnapur (Un-Aided)",Un-Aided,257682310,Pharmacy,Stage-I,GNTB,7877,66.64%,Phy
2576,"VSS Institute of Pharmacy, Badnapur (Un-Aided)",Un-Aided,257682310,Pharmacy,Stage-I,GNTC,7811,66.73%,Phy
2576,"VSS Institute of Pharmacy, Badnapur (Un-Aided)",Un-Aided,257682310,Pharmacy,Stage-I,GOBC,12193,59.10%,Phy
2576,"VSS Institute of Pharmacy, Badnapur (Un-Aided)",Un-Aided,257682310,Pharmacy,Stage-I,GSEBC,11636,60.18%,Phy
2576,"VSS Institute of Pharmacy, Badnapur (Un-Aided)",Un-Aided,257682310,Pharmacy,Stage-I,LOPEN,5855,69.82%,Phy
2576,"VSS Institute of Pharmacy, Badnapur (Un-Aided)",Un-Aided,257682310,Pharmacy,Stage-I,LSC,13708,54.70%,Phy
2576,"VSS Institute of Pharmacy, Badnapur (Un-Aided)",Un-Aided,257682310,Pharmacy,Stage-I,LNTA,14240,50.50%,Phy
2576,"VSS Institute of Pharmacy, Badnapur (Un-Aided)",Un-Aided,257682310,Pharmacy,Stage-I,LNTC,8634,65.36%,Phy
2576,"VSS Institute of Pharmacy, Badnapur (Un-Aided)",Un-Aided,257682310,Pharmacy,Stage-I,LNTD,7205,67.64%,Phy
2576,"VSS Institute of Pharmacy, Badnapur (Un-Aided)",Un-Aided,257682310,Pharmacy,Stage-I,LOBC,12005,59.70%,Phy
2576,"VSS Institute of Pharmacy, Badnapur (Un-Aided)",Un-Aided,257682310,Pharmacy,Stage-I,LSEBC,10090,62.91%,Phy
2576,"VSS Institute of Pharmacy, Badnapur (Un-Aided)",Un-Aided,257682310,Pharmacy,Stage-I,EWS,4931,71.40%,Phy
2576,"VSS Institute of Pharmacy, Badnapur (Un-Aided)",Un-Aided,257682310,Pharmacy,Stage-II,LOBC,13547,55.40%,Phy
2577,"Dayanand Education Societys Dayanand Institute of Pharmacy, Latur (Un-Aided)",Un-Aided,257782310,Pharmacy,Stage-I,GOPEN,2328,76.73%,Phy
2577,"Dayanand Education Societys Dayanand Institute of Pharmacy, Latur (Un-Aided)",Un-Aided,257782310,Pharmacy,Stage-I,GSC,4180,72.73%,Phy
2577,"Dayanand Education Societys Dayanand Institute of Pharmacy, Latur (Un-Aided)",Un-Aided,257782310,Pharmacy,Stage-I,GOBC,4699,71.82%,Phy
2577,"Dayanand Education Societys Dayanand Institute of Pharmacy, Latur (Un-Aided)",Un-Aided,257782310,Pharmacy,Stage-I,GSEBC,5076,71.18%,Phy
2577,"Dayanand Education Societys Dayanand Institute of Pharmacy, Latur (Un-Aided)",Un-Aided,257782310,Pharmacy,Stage-I,LOPEN,1750,78.27%,Phy
2577,"Dayanand Education Societys Dayanand Institute of Pharmacy, Latur (Un-Aided)",Un-Aided,257782310,Pharmacy,Stage-I,LSC,1960,77.64%,Phy
2577,"Dayanand Education Societys Dayanand Institute of Pharmacy, Latur (Un-Aided)",Un-Aided,257782310,Pharmacy,Stage-I,LST,14143,51.70%,Phy
2577,"Dayanand Education Societys Dayanand Institute of Pharmacy, Latur (Un-Aided)",Un-Aided,257782310,Pharmacy,Stage-I,LNTC,2335,76.73%,Phy
2577,"Dayanand Education Societys Dayanand Institute of Pharmacy, Latur (Un-Aided)",Un-Aided,257782310,Pharmacy,Stage-I,EWS,2652,75.91%,Phy
2578,"Godavari Institute of Pharmacy, Kolpa (Un-Aided)",Un-Aided,257882310,Pharmacy,Stage-I,GOPEN,11962,59.90%,Phy
2578,"Godavari Institute of Pharmacy, Kolpa (Un-Aided)",Un-Aided,257882310,Pharmacy,Stage-I,GNTC,14294,49.00%,Phy
2578,"Godavari Institute of Pharmacy, Kolpa (Un-Aided)",Un-Aided,257882310,Pharmacy,Stage-I,GNTD,14266,49.90%,Phy
2578,"Godavari Institute of Pharmacy, Kolpa (Un-Aided)",Un-Aided,257882310,Pharmacy,Stage-I,LOPEN,7897,66.55%,Phy
2578,"Godavari Institute of Pharmacy, Kolpa (Un-Aided)",Un-Aided,257882310,Pharmacy,Stage-I,EWS,7408,67.36%,Phy
2579,"D.K. Patil Institute of Pharmacy, Loha, Nanded (Un-Aided)",Un-Aided,257982310,Pharmacy,Stage-I,GOPEN,13418,55.82%,Phy
2579,"D.K. Patil Institute of Pharmacy, Loha, Nanded (Un-Aided)",Un-Aided,257982310,Pharmacy,Stage-I,GSC,14229,50.70%,Phy
2579,"D.K. Patil Institute of Pharmacy, Loha, Nanded (Un-Aided)",Un-Aided,257982310,Pharmacy,Stage-I,GNTA,13886,53.82%,Phy
2579,"D.K. Patil Institute of Pharmacy, Loha, Nanded (Un-Aided)",Un-Aided,257982310,Pharmacy,Stage-I,LOPEN,12986,57.18%,Phy
2579,"D.K. Patil Institute of Pharmacy, Loha, Nanded (Un-Aided)",Un-Aided,257982310,Pharmacy,Stage-I,EWS,12462,58.45%,Phy
2580,"Shri.Ramkrishna Paramhans college of Pharmacy, (D.Pharm), Hasnapur, Parbhani (Un-Aided)",Un-Aided,258082310,Pharmacy,Stage-I,GOPEN,14322,47.73%,Phy
2580,"Shri.Ramkrishna Paramhans college of Pharmacy, (D.Pharm), Hasnapur, Parbhani (Un-Aided)",Un-Aided,258082310,Pharmacy,Stage-I,LOPEN,11694,60.09%,Phy
2580,"Shri.Ramkrishna Paramhans college of Pharmacy, (D.Pharm), Hasnapur, Parbhani (Un-Aided)",Un-Aided,258082310,Pharmacy,Stage-I,LOBC,12781,57.71%,Phy
2581,"RADHEYA CHARITABLE TRUSTS DINESH BEMBADE COLLEGE OF PHARMACY, MAHALANGRA, TQ CHAKUR (Un-Aided)",Un-Aided,258182310,Pharmacy,Stage-I,PWD-O,12923,57.36%,Phy
2581,"RADHEYA CHARITABLE TRUSTS DINESH BEMBADE COLLEGE OF PHARMACY, MAHALANGRA, TQ CHAKUR (Un-Aided)",Un-Aided,258182310,Pharmacy,Stage-I,GOPEN,10429,62.36%,Phy
2581,"RADHEYA CHARITABLE TRUSTS DINESH BEMBADE COLLEGE OF PHARMACY, MAHALANGRA, TQ CHAKUR (Un-Aided)",Un-Aided,258182310,Pharmacy,Stage-I,GSC,13970,53.30%,Phy
2581,"RADHEYA CHARITABLE TRUSTS DINESH BEMBADE COLLEGE OF PHARMACY, MAHALANGRA, TQ CHAKUR (Un-Aided)",Un-Aided,258182310,Pharmacy,Stage-I,GNTA,14013,53.00%,Phy
2581,"RADHEYA CHARITABLE TRUSTS DINESH BEMBADE COLLEGE OF PHARMACY, MAHALANGRA, TQ CHAKUR (Un-Aided)",Un-Aided,258182310,Pharmacy,Stage-I,GNTB,11590,60.27%,Phy
2581,"RADHEYA CHARITABLE TRUSTS DINESH BEMBADE COLLEGE OF PHARMACY, MAHALANGRA, TQ CHAKUR (Un-Aided)",Un-Aided,258182310,Pharmacy,Stage-I,GNTC,10635,62.09%,Phy
2581,"RADHEYA CHARITABLE TRUSTS DINESH BEMBADE COLLEGE OF PHARMACY, MAHALANGRA, TQ CHAKUR (Un-Aided)",Un-Aided,258182310,Pharmacy,Stage-I,GOBC,14030,52.80%,Phy
2581,"RADHEYA CHARITABLE TRUSTS DINESH BEMBADE COLLEGE OF PHARMACY, MAHALANGRA, TQ CHAKUR (Un-Aided)",Un-Aided,258182310,Pharmacy,Stage-I,LOPEN,9350,64.18%,Phy
2581,"RADHEYA CHARITABLE TRUSTS DINESH BEMBADE COLLEGE OF PHARMACY, MAHALANGRA, TQ CHAKUR (Un-Aided)",Un-Aided,258182310,Pharmacy,Stage-I,LNTD,10710,61.91%,Phy
2581,"RADHEYA CHARITABLE TRUSTS DINESH BEMBADE COLLEGE OF PHARMACY, MAHALANGRA, TQ CHAKUR (Un-Aided)",Un-Aided,258182310,Pharmacy,Stage-I,LOBC,13729,54.60%,Phy
2581,"RADHEYA CHARITABLE TRUSTS DINESH BEMBADE COLLEGE OF PHARMACY, MAHALANGRA, TQ CHAKUR (Un-Aided)",Un-Aided,258182310,Pharmacy,Stage-I,EWS,10415,62.40%,Phy
2581,"RADHEYA CHARITABLE TRUSTS DINESH BEMBADE COLLEGE OF PHARMACY, MAHALANGRA, TQ CHAKUR (Un-Aided)",Un-Aided,258182310,Pharmacy,Stage-II,LNTC,10681,62.00%,Phy
2583,"Swami Vivekanand College of Pharmacy, Udgir (Un-Aided)",Un-Aided,258382310,Pharmacy,Stage-I,GOPEN,9118,64.64%,Phy
2583,"Swami Vivekanand College of Pharmacy, Udgir (Un-Aided)",Un-Aided,258382310,Pharmacy,Stage-I,GSC,12267,59.00%,Phy
2583,"Swami Vivekanand College of Pharmacy, Udgir (Un-Aided)",Un-Aided,258382310,Pharmacy,Stage-I,GNTB,9711,63.64%,Phy
2583,"Swami Vivekanand College of Pharmacy, Udgir (Un-Aided)",Un-Aided,258382310,Pharmacy,Stage-I,LOPEN,5167,71.00%,Phy
2583,"Swami Vivekanand College of Pharmacy, Udgir (Un-Aided)",Un-Aided,258382310,Pharmacy,Stage-I,LSC,7892,66.55%,Phy
2583,"Swami Vivekanand College of Pharmacy, Udgir (Un-Aided)",Un-Aided,258382310,Pharmacy,Stage-I,LOBC,13492,55.60%,Phy
2583,"Swami Vivekanand College of Pharmacy, Udgir (Un-Aided)",Un-Aided,258382310,Pharmacy,Stage-I,EWS,11762,60.00%,Phy
2584,"Srinath College of Pharmacy, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,258482310,Pharmacy,Stage-I,GOPEN,1628,78.64%,Phy
2584,"Srinath College of Pharmacy, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,258482310,Pharmacy,Stage-I,GSC,3041,75.00%,Phy
2584,"Srinath College of Pharmacy, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,258482310,Pharmacy,Stage-I,GST,11527,60.45%,Phy
2584,"Srinath College of Pharmacy, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,258482310,Pharmacy,Stage-I,GNTC,7269,67.55%,Phy
2584,"Srinath College of Pharmacy, Chhatrapati Sambhajinagar (Un-Aided)",Un-Aided,258482310,Pharmacy,Stage-I,GOBC,2059,77.36%,Phy
